"idAguaMateriaOrganicaSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"profundidade";"batimetria";"agua";"materiaOrganica"
"550";"1012";"10206";"2006-11-29";"08:44:00";"2.5";"6.6999998093";"58.295898438";"11.700300216675"
"551";"1012";"10206";"2006-11-29";"08:44:00";"3.5";"6.6999998093";"52.88420105";"11.175800323486"
"552";"1014";"10206";"2007-03-22";"08:16:00";"0.5";"10.399999619";"72.486000061";"11.741600036621"
"553";"1014";"10206";"2007-03-22";"08:16:00";"1.5";"10.399999619";"65.623901367";"11.958999633789"
"554";"1014";"10206";"2007-03-22";"08:16:00";"2.5";"10.399999619";"61.836601257";"14.071399688721"
"555";"1014";"10206";"2007-03-22";"08:16:00";"3.5";"10.399999619";"60.75579834";"13.159399986267"
"556";"1016";"10206";"2007-07-17";"08:40:00";"0.5";"9.1000003815";"75.531898499";"12.640500068665"
"557";"1016";"10206";"2007-07-17";"08:40:00";"1.5";"9.1000003815";"65.525901794";"11.444100379944"
"558";"1016";"10206";"2007-07-17";"08:40:00";"2.5";"9.1000003815";"68.194503784";"12.497200012207"
"559";"1016";"10206";"2007-07-17";"08:40:00";"3.5";"9.1000003815";"65.417800903";"12.258899688721"
"560";"1012";"10207";"2006-11-28";"12:22:00";"0.5";"14.899999619";"81.753601074";"13.723999977112"
"561";"1012";"10207";"2006-11-28";"12:22:00";"1.5";"14.899999619";"78.148597717";"14.667200088501"
"562";"1012";"10207";"2006-11-28";"12:22:00";"2.5";"14.899999619";"75.44909668";"18.267700195312"
"563";"1012";"10207";"2006-11-28";"12:22:00";"3.5";"14.899999619";"45.501399994";"7.3130202293396"
"564";"1014";"10207";"2007-03-20";"12:48:00";"0.5";"18";"83.147003174";"12.991700172424"
"565";"1014";"10207";"2007-03-20";"12:48:00";"1.5";"18";"75.476898193";"26.36190032959"
"566";"1014";"10207";"2007-03-20";"12:48:00";"2.5";"18";"74.85030365";"12.704199790955"
"567";"1014";"10207";"2007-03-20";"12:48:00";"3.5";"18";"36.657699585";"3.9543600082397"
"568";"1016";"10207";"2007-07-18";"12:06:00";"0.5";"16.5";"72.451599121";"9.8989095687866"
"569";"1016";"10207";"2007-07-18";"12:06:00";"1.5";"16.5";"36.164600372";"4.2917399406433"
"570";"1016";"10207";"2007-07-18";"12:06:00";"2.5";"16.5";"24.947999954";"2.6155800819397"
"571";"1016";"10207";"2007-07-18";"12:06:00";"3.5";"16.5";"30.47879982";"2.2330300807953"
"572";"1014";"10208";"2007-03-20";"08:37:00";"0.5";"53";"94.762901306";"23.238800048828"
"573";"1014";"10208";"2007-03-20";"08:37:00";"1.5";"53";"92.417900085";"22.540300369263"
"574";"1014";"10208";"2007-03-20";"08:37:00";"2.5";"53";"91.065002441";"21.555999755859"
"575";"1014";"10208";"2007-03-20";"08:37:00";"3.5";"53";"88.731201172";"18.716400146484"
"576";"1016";"10208";"2007-07-18";"08:25:00";"0.5";"53";"94.20929718";"22.755399703979"
"577";"1016";"10208";"2007-07-18";"08:25:00";"1.5";"53";"89.350700378";"22.328399658203"
"578";"1016";"10208";"2007-07-18";"08:25:00";"2.5";"53";"80.689102173";"17.318199157715"
"579";"1016";"10208";"2007-07-18";"08:25:00";"3.5";"53";"58.844799042";"12.55029964447"
"580";"1014";"10209";"2007-03-20";"09:40:00";"0.5";"63";"97.422203064";"28.174600601196"
"581";"1014";"10209";"2007-03-20";"09:40:00";"1.5";"63";"95.738098145";"23.614500045776"
"582";"1014";"10209";"2007-03-20";"09:40:00";"2.5";"63";"96.786903381";"27.735599517822"
"583";"1014";"10209";"2007-03-20";"09:40:00";"3.5";"63";"96.3647995";"27.681299209595"
"584";"1016";"10209";"2007-07-18";"09:03:00";"0.5";"57";"95.63420105";"24.860000610352"
"585";"1016";"10209";"2007-07-18";"09:03:00";"1.5";"57";"94.629699707";"24.091999053955"
"586";"1016";"10209";"2007-07-18";"09:03:00";"2.5";"57";"92.181800842";"22.567600250244"
"587";"1016";"10209";"2007-07-18";"09:03:00";"3.5";"57";"80.429397583";"15.2952003479"
"588";"1014";"10210";"2007-03-20";"11:15:00";"0.5";"62";"94.970397949";"28.866300582886"
"589";"1014";"10210";"2007-03-20";"11:15:00";"1.5";"62";"95.095001221";"24.43989944458"
"590";"1014";"10210";"2007-03-20";"11:15:00";"2.5";"62";"91.814102173";"35.168701171875"
"591";"1014";"10210";"2007-03-20";"11:15:00";"3.5";"62";"92.427497864";"26.449899673462"
"592";"1016";"10210";"2007-07-18";"11:00:00";"0.5";"21.299999237";"94.067901611";"20.410999298096"
"593";"1016";"10210";"2007-07-18";"11:00:00";"1.5";"21.299999237";"92.082603455";"21.757099151611"
"594";"1016";"10210";"2007-07-18";"11:00:00";"2.5";"21.299999237";"79.623703003";"13.203100204468"
"595";"1016";"10210";"2007-07-18";"11:00:00";"3.5";"21.299999237";"56.02519989";"7.1385798454285"
"596";"1203";"12150";"2004-11-22";"17:25:00";"0.5";"1.6000000238";"28.111600876";"3.8167901039124"
"597";"1203";"12150";"2004-11-22";"17:25:00";"1.5";"1.6000000238";"21.126800537";"4.8484802246094"
"598";"1203";"12150";"2004-11-22";"17:25:00";"2.5";"1.6000000238";"22.343999863";"3.7735800743103"
"599";"1203";"12150";"2004-11-22";"17:25:00";"3.5";"1.6000000238";"24.336700439";"4.1353402137756"
"600";"1209";"12150";"2005-08-26";"12:45:00";"0.5";"1.5";"52.465900421";"3.9520199298859"
"601";"1209";"12150";"2005-08-26";"12:45:00";"1.5";"1.5";"50.225898743";"7.4764399528503"
"602";"1209";"12150";"2005-08-26";"12:45:00";"2.5";"1.5";"51.667598724";"4.8409099578857"
"603";"1209";"12150";"2005-08-26";"12:45:00";"3.5";"1.5";"49.719898224";"4.4102301597595"
"604";"1203";"12151";"2004-11-20";"11:30:00";"0.5";"70.599998474";"89.309898376";"1.9696999788284"
"605";"1203";"12151";"2004-11-20";"11:30:00";"1.5";"70.599998474";"86.38659668";"2.7237401008606"
"606";"1203";"12151";"2004-11-20";"11:30:00";"2.5";"70.599998474";"83.559997559";"3.7234001159668"
"607";"1203";"12151";"2004-11-20";"11:30:00";"3.5";"70.599998474";"79.876800537";"4.1131100654602"
"608";"1203";"12152";"2004-11-20";"09:40:00";"0.5";"55.099998474";"88.105697632";"2"
"609";"1203";"12152";"2004-11-20";"09:40:00";"1.5";"55.099998474";"83.111099243";"3.47593998909"
"610";"1203";"12152";"2004-11-20";"09:40:00";"2.5";"55.099998474";"84.256599426";"2.9411799907684"
"611";"1203";"12152";"2004-11-20";"09:40:00";"3.5";"55.099998474";"81.889801025";"3.2051301002502"
"612";"1203";"12153";"2004-11-22";"09:40:00";"0.5";"25.5";"86.75579834";"1.9607800245285"
"613";"1203";"12153";"2004-11-22";"09:40:00";"1.5";"25.5";"79.245300293";"3.3333299160004"
"614";"1203";"12153";"2004-11-22";"09:40:00";"2.5";"25.5";"67.123298645";"5.8309001922607"
"615";"1203";"12153";"2004-11-22";"09:40:00";"3.5";"25.5";"64.893600464";"6.5573801994324"
"616";"1203";"12154";"2004-11-21";"13:50:00";"0.5";"33.599998474";"90.140800476";"1.9097199440002"
"617";"1203";"12154";"2004-11-21";"13:50:00";"1.5";"33.599998474";"88.086601257";"2.4590198993683"
"618";"1203";"12154";"2004-11-21";"13:50:00";"2.5";"33.599998474";"84.964401245";"2.9319400787354"
"619";"1203";"12154";"2004-11-21";"13:50:00";"3.5";"33.599998474";"82.673301697";"3.3932099342346"
"620";"1203";"12155";"2004-11-21";"10:12:00";"0.5";"10.5";"87.058799744";"2.5525500774384"
"621";"1203";"12155";"2004-11-21";"10:12:00";"1.5";"10.5";"80.363601685";"3.8461499214172"
"622";"1203";"12155";"2004-11-21";"10:12:00";"2.5";"10.5";"74.048400879";"5.1401901245117"
"623";"1203";"12155";"2004-11-21";"10:12:00";"3.5";"10.5";"70.072998047";"6.25"
"624";"1203";"12156";"2004-11-21";"12:30:00";"0.5";"20.600000381";"85.083999634";"2.4691400527954"
"625";"1203";"12156";"2004-11-21";"12:30:00";"1.5";"20.600000381";"78.541397095";"3.9285700321198"
"626";"1203";"12156";"2004-11-21";"12:30:00";"2.5";"20.600000381";"75.41809845";"4.6563200950623"
"627";"1203";"12156";"2004-11-21";"12:30:00";"3.5";"20.600000381";"76.062301636";"4.2830500602722"
"628";"1203";"12157";"2004-11-23";"12:35:00";"0.5";"3";"84.166702271";"2.475250005722"
"629";"1203";"12157";"2004-11-23";"12:35:00";"1.5";"3";"84.415603638";"2.8571400642395"
"630";"1203";"12157";"2004-11-23";"12:35:00";"2.5";"3";"81.38079834";"3.3419001102448"
"631";"1203";"12157";"2004-11-23";"12:35:00";"3.5";"3";"73.730003357";"5.1181101799011"
"632";"1203";"12158";"2004-11-23";"14:40:00";"0.5";"5";"84.35900116";"2.7355599403381"
"633";"1203";"12158";"2004-11-23";"14:40:00";"1.5";"5";"77.617301941";"4.1860499382019"
"634";"1203";"12158";"2004-11-23";"14:40:00";"2.5";"5";"70.88760376";"6.5108499526978"
"635";"1203";"12158";"2004-11-23";"14:40:00";"3.5";"5";"61.893798828";"9.8880596160889"
"636";"1203";"12159";"2004-11-23";"17:00:00";"0.5";"0.5";"37.5";"5.7870402336121"
"637";"1203";"12159";"2004-11-23";"17:00:00";"1.5";"0.5";"38.833000183";"6.7357501983643"
"638";"1203";"12159";"2004-11-23";"17:00:00";"2.5";"0.5";"36.229198456";"7.9081602096558"
"639";"1203";"12159";"2004-11-23";"17:00:00";"3.5";"0.5";"39.609500885";"10.563400268555"
"640";"1206";"12159";"2005-03-19";\N;"0.5";"1";"23.656299591";"7.1373400688171"
"641";"1206";"12159";"2005-03-19";\N;"1.5";"1";"20.21380043";"6.7996501922607"
"642";"1206";"12159";"2005-03-19";\N;"2.5";"1";"21.539300919";"4.7122597694397"
"643";"1206";"12159";"2005-03-19";\N;"3.5";"1";"22.064800262";"3.6147699356079"
"644";"1206";"12160";"2005-03-22";"13:00:00";"0.5";"1";"18.358200073";"6.9060997962952"
"645";"1206";"12160";"2005-03-22";"13:00:00";"1.5";"1";"18.43460083";"8.6826095581055"
"646";"1206";"12160";"2005-03-22";"13:00:00";"2.5";"1";"19.05629921";"6.799409866333"
"647";"1206";"12160";"2005-03-22";"13:00:00";"3.5";"1";"18.227399826";"6.1332402229309"
"648";"1206";"12161";"2005-03-20";"12:15:00";"0.5";"77";"89.98449707";"1.8242299556732"
"649";"1206";"12161";"2005-03-20";"12:15:00";"1.5";"77";"86.585502625";"2.6301500797272"
"650";"1206";"12161";"2005-03-20";"12:15:00";"2.5";"77";"83.348503113";"3.2123599052429"
"651";"1206";"12161";"2005-03-20";"12:15:00";"3.5";"77";"82.106697083";"3.5546400547028"
"652";"1206";"12162";"2005-03-21";"11:00:00";"0.5";"60";"86.339797974";"2.389349937439"
"653";"1206";"12162";"2005-03-21";"11:00:00";"1.5";"60";"85.936500549";"2.566309928894"
"654";"1206";"12162";"2005-03-21";"11:00:00";"2.5";"60";"82.580200195";"3.230740070343"
"655";"1206";"12162";"2005-03-21";"11:00:00";"3.5";"60";"81.606796265";"3.5229499340057"
"656";"1206";"12163";"2005-03-21";"09:44:00";"0.5";"31";"74.677696228";"4.2606000900269"
"657";"1206";"12163";"2005-03-21";"09:44:00";"1.5";"31";"70.429901123";"5.1460299491882"
"658";"1206";"12163";"2005-03-21";"09:44:00";"2.5";"31";"77.676597595";"3.8255400657654"
"659";"1206";"12163";"2005-03-21";"09:44:00";"3.5";"31";"73.370201111";"4.5883097648621"
"660";"1206";"12164";"2005-03-21";"12:55:00";"0.5";"41";"92.203697205";"1.4393999576569"
"661";"1206";"12164";"2005-03-21";"12:55:00";"1.5";"41";"87.566299438";"2.3953800201416"
"662";"1206";"12164";"2005-03-21";"12:55:00";"2.5";"41";"85.808898926";"2.6116900444031"
"663";"1206";"12164";"2005-03-21";"12:55:00";"3.5";"41";"83.93170166";"2.9845299720764"
"664";"1206";"12165";"2005-03-21";"14:30:00";"0.5";"16";"90.00969696";"1.8253099918365"
"665";"1206";"12165";"2005-03-21";"14:30:00";"1.5";"16";"83.174797058";"3.2644600868225"
"666";"1206";"12165";"2005-03-21";"14:30:00";"2.5";"16";"82.51260376";"3.5425200462341"
"667";"1206";"12165";"2005-03-21";"14:30:00";"3.5";"16";"78.901397705";"4.0607299804688"
"668";"1206";"12166";"2005-03-21";"16:10:00";"0.5";"27";"82.638999939";"2.953330039978"
"669";"1206";"12166";"2005-03-21";"16:10:00";"1.5";"27";"82.022598267";"3.1272099018097"
"670";"1206";"12166";"2005-03-21";"16:10:00";"2.5";"27";"78.586097717";"3.8519699573517"
"671";"1206";"12166";"2005-03-21";"16:10:00";"3.5";"27";"76.133300781";"4.1899099349976"
"672";"1206";"12167";"2005-03-19";"14:30:00";"0.5";"7.8000001907";"73.466003418";"4.5978498458862"
"673";"1206";"12167";"2005-03-19";"14:30:00";"1.5";"7.8000001907";"63.192100525";"7.3265500068665"
"674";"1206";"12167";"2005-03-19";"14:30:00";"2.5";"7.8000001907";"64.430801392";"7.0501599311829"
"675";"1206";"12167";"2005-03-19";"14:30:00";"3.5";"7.8000001907";"63.553798676";"6.8685698509216"
"676";"1206";"12168";"2005-03-19";"15:40:00";"0.5";"11.399999619";"76.231399536";"4.3083701133728"
"677";"1206";"12168";"2005-03-19";"15:40:00";"1.5";"11.399999619";"75.535896301";"4.5009698867798"
"678";"1206";"12168";"2005-03-19";"15:40:00";"2.5";"11.399999619";"72.972000122";"5.4336099624634"
"679";"1206";"12168";"2005-03-19";"15:40:00";"3.5";"11.399999619";"67.562698364";"8.2472095489502"
"680";"1209";"12169";"2005-08-25";"15:40:00";"0.5";"80.800003052";"86.685699463";"18.591100692749"
"681";"1209";"12169";"2005-08-25";"15:40:00";"1.5";"80.800003052";"85.031402588";"18.301200866699"
"682";"1209";"12169";"2005-08-25";"15:40:00";"2.5";"80.800003052";"84.546401978";"18.402000427246"
"683";"1209";"12169";"2005-08-25";"15:40:00";"3.5";"80.800003052";"83.779602051";"18.139200210571"
"684";"1209";"12170";"2005-08-25";"17:10:00";"0.5";"60";"83.257400513";"18.679899215698"
"685";"1209";"12170";"2005-08-25";"17:10:00";"1.5";"60";"83.485298157";"18.132999420166"
"686";"1209";"12170";"2005-08-25";"17:10:00";"2.5";"60";"87.195602417";"18.623699188232"
"687";"1209";"12170";"2005-08-25";"17:10:00";"3.5";"60";"88.983596802";"18.239000320435"
"688";"1209";"12171";"2005-08-28";"10:00:00";"0.5";"34.700000763";"86.921203613";"17.842300415039"
"689";"1209";"12171";"2005-08-28";"10:00:00";"1.5";"34.700000763";"84.841400146";"17.975700378418"
"690";"1209";"12171";"2005-08-28";"10:00:00";"2.5";"34.700000763";"81.891700745";"17.644599914551"
"691";"1209";"12171";"2005-08-28";"10:00:00";"3.5";"34.700000763";"80.195098877";"16.514999389648"
"692";"1209";"12172";"2005-08-26";"08:00:00";"0.5";"29";"83.809501648";"15.266599655151"
"693";"1209";"12172";"2005-08-26";"08:00:00";"1.5";"29";"73.932998657";"14.063599586487"
"694";"1209";"12172";"2005-08-26";"08:00:00";"2.5";"29";"64.807701111";"13.324999809265"
"695";"1209";"12172";"2005-08-26";"08:00:00";"3.5";"29";"71.338500977";"12.925000190735"
"696";"1209";"12173";"2005-08-27";"14:30:00";"0.5";"36";"91.61239624";"18.495399475098"
"697";"1209";"12173";"2005-08-27";"14:30:00";"1.5";"36";"87.497802734";"18.950000762939"
"698";"1209";"12173";"2005-08-27";"14:30:00";"2.5";"36";"84.102996826";"17.614799499512"
"699";"1209";"12173";"2005-08-27";"14:30:00";"3.5";"36";"83.808502197";"17.870100021362"
"700";"1209";"12174";"2005-08-27";"13:07:00";"0.5";"13.399999619";"85.441001892";"18.406000137329"
"701";"1209";"12174";"2005-08-27";"13:07:00";"1.5";"13.399999619";"82.801002502";"18.044599533081"
"702";"1209";"12174";"2005-08-27";"13:07:00";"2.5";"13.399999619";"81.535797119";"18.670099258423"
"703";"1209";"12174";"2005-08-27";"13:07:00";"3.5";"13.399999619";"80.368896484";"18.100200653076"
"704";"1209";"12175";"2005-08-27";"11:25:00";"0.5";"22.799999237";"87.808601379";"16.471700668335"
"705";"1209";"12175";"2005-08-27";"11:25:00";"1.5";"22.799999237";"84.939002991";"15.546500205994"
"706";"1209";"12175";"2005-08-27";"11:25:00";"2.5";"22.799999237";"81.220199585";"15.97350025177"
"707";"1209";"12175";"2005-08-27";"11:25:00";"3.5";"22.799999237";"78.09059906";"15.505399703979"
"708";"1209";"12176";"2005-08-27";"10:08:00";"0.5";"6.4000000954";"80.020401001";"14.904100418091"
"709";"1209";"12176";"2005-08-27";"10:08:00";"1.5";"6.4000000954";"70.600799561";"14.056400299072"
"710";"1209";"12176";"2005-08-27";"10:08:00";"2.5";"6.4000000954";"61.729698181";"13.729999542236"
"711";"1209";"12176";"2005-08-27";"10:08:00";"3.5";"6.4000000954";"59.573898315";"13.706500053406"
"712";"1209";"12177";"2005-08-27";"08:40:00";"0.5";"10.399999619";"82.317100525";"14.974100112915"
"713";"1209";"12177";"2005-08-27";"08:40:00";"1.5";"10.399999619";"75.984298706";"14.855899810791"
"714";"1209";"12177";"2005-08-27";"08:40:00";"2.5";"10.399999619";"71.857498169";"14.769800186157"
"715";"1209";"12177";"2005-08-27";"08:40:00";"3.5";"10.399999619";"69.708900452";"14.290599822998"
"716";"1209";"12178";"2005-08-25";"11:05:00";"0.5";"1";"33.723098755";"3.0289499759674"
"717";"1209";"12178";"2005-08-25";"11:05:00";"1.5";"1";"33.928001404";"3.1258900165558"
"718";"1209";"12178";"2005-08-25";"11:05:00";"2.5";"1";"28.315900803";"3.0741200447083"
"719";"1209";"12178";"2005-08-25";"11:05:00";"3.5";"1";"32.826999664";"3.3785500526428"
"720";"1209";"12179";"2005-08-28";"10:33:00";"0.5";"29.299999237";"88.299201965";"17.329099655151"
"721";"1209";"12179";"2005-08-28";"10:33:00";"1.5";"29.299999237";"85.327697754";"17.29109954834"
"722";"1209";"12179";"2005-08-28";"10:33:00";"2.5";"29.299999237";"83.09059906";"16.555999755859"
"723";"1209";"12179";"2005-08-28";"10:33:00";"3.5";"29.299999237";"82.086601257";"16.49049949646"
"724";"1209";"12180";"2005-08-28";"11:11:00";"0.5";"30";"90.123703003";"17.709999084473"
"725";"1209";"12180";"2005-08-28";"11:11:00";"1.5";"30";"71.276901245";"17.205699920654"
"726";"1209";"12180";"2005-08-28";"11:11:00";"2.5";"30";"57.138999939";"17.875200271606"
"727";"1209";"12180";"2005-08-28";"11:11:00";"3.5";"30";"52.925098419";"17.809000015259"
"728";"1304";"13119";"2004-11-19";"16:05:00";"0.5";"0.8000000119";"26.551700592";"2.5973999500275"
"729";"1304";"13119";"2004-11-19";"16:05:00";"1.5";"0.8000000119";"23.784999847";"1.2383899688721"
"730";"1304";"13119";"2004-11-19";"16:05:00";"2.5";"0.8000000119";"25.344600677";"1.6736400127411"
"731";"1304";"13119";"2004-11-19";"16:05:00";"3.5";"0.8000000119";"23.829299927";"1.746719956398"
"732";"1304";"13120";"2004-11-18";"10:30:00";"0.5";"69.5";"83.084197998";"2.7462100982666"
"733";"1304";"13120";"2004-11-18";"10:30:00";"1.5";"69.5";"81.224502563";"3.3500800132751"
"734";"1304";"13120";"2004-11-18";"10:30:00";"2.5";"69.5";"84.547096252";"2.7310900688171"
"735";"1304";"13120";"2004-11-18";"10:30:00";"3.5";"69.5";"83.134300232";"2.8725299835205"
"736";"1304";"13121";"2004-11-18";"13:20:00";"0.5";"60";"28.264099121";"6.430449962616"
"737";"1304";"13121";"2004-11-18";"13:20:00";"1.5";"60";"66.161598206";"7.0610699653625"
"738";"1304";"13121";"2004-11-18";"13:20:00";"2.5";"60";"70.135299683";"5.786349773407"
"739";"1304";"13121";"2004-11-18";"13:20:00";"3.5";"60";"70.93170166";"5.604199886322"
"740";"1304";"13122";"2004-11-16";"11:45:00";"0.5";"40.5";"86.381698608";"2.0713500976562"
"741";"1304";"13122";"2004-11-16";"11:45:00";"1.5";"40.5";"78.085601807";"3.8709700107574"
"742";"1304";"13122";"2004-11-16";"11:45:00";"2.5";"40.5";"71";"5.3990597724915"
"743";"1304";"13122";"2004-11-16";"11:45:00";"3.5";"40.5";"67.437698364";"6.3324499130249"
"744";"1304";"13123";"2004-11-18";"14:30:00";"0.5";"27.399999619";"85.264900208";"2.5242700576782"
"745";"1304";"13123";"2004-11-18";"14:30:00";"1.5";"27.399999619";"78.494598389";"3.9383599758148"
"746";"1304";"13123";"2004-11-18";"14:30:00";"2.5";"27.399999619";"69.070503235";"5.8004598617554"
"747";"1304";"13123";"2004-11-18";"14:30:00";"3.5";"27.399999619";"65.064102173";"7.2249598503113"
"748";"1304";"13124";"2004-11-16";"13:30:00";"0.5";"44";"75.261299133";"4.1666698455811"
"749";"1304";"13124";"2004-11-16";"13:30:00";"1.5";"44";"67.810501099";"6.0240998268127"
"750";"1304";"13124";"2004-11-16";"13:30:00";"2.5";"44";"63.380298615";"7.3333301544189"
"751";"1304";"13124";"2004-11-16";"13:30:00";"3.5";"44";"60.833301544";"7.671229839325"
"752";"1304";"13125";"2004-11-16";"16:47:00";"0.5";"23.600000381";"90.045898438";"2.0408198833466"
"753";"1304";"13125";"2004-11-16";"16:47:00";"1.5";"23.600000381";"78.586303711";"4.2328000068665"
"754";"1304";"13125";"2004-11-16";"16:47:00";"2.5";"23.600000381";"69.502403259";"6.4665098190308"
"755";"1304";"13125";"2004-11-16";"16:47:00";"3.5";"23.600000381";"69.336997986";"6.772910118103"
"756";"1304";"13126";"2004-11-16";"15:30:00";"0.5";"30.5";"84.210502625";"2.3026299476624"
"757";"1304";"13126";"2004-11-16";"15:30:00";"1.5";"30.5";"19.41340065";"3.3573100566864"
"758";"1304";"13126";"2004-11-16";"15:30:00";"2.5";"30.5";"67.885498047";"5.6206102371216"
"759";"1304";"13126";"2004-11-16";"15:30:00";"3.5";"30.5";"60.885299683";"8.3086099624634"
"760";"1304";"13127";"2004-11-17";"16:30:00";"0.5";"11.600000381";"74.658302307";"4.0845098495483"
"761";"1304";"13127";"2004-11-17";"16:30:00";"1.5";"11.600000381";"67.387702942";"5.9259300231934"
"762";"1304";"13127";"2004-11-17";"16:30:00";"2.5";"11.600000381";"68.123001099";"5.7007098197937"
"763";"1304";"13127";"2004-11-17";"16:30:00";"3.5";"11.600000381";"65.673202515";"6.4162797927856"
"764";"1304";"13128";"2004-11-17";"15:10:00";"0.5";"3";"70.632499695";"4.0511698722839"
"765";"1304";"13128";"2004-11-17";"15:10:00";"1.5";"3";"72.377601624";"4.3478298187256"
"766";"1304";"13128";"2004-11-17";"15:10:00";"2.5";"3";"68.345298767";"5.2631602287292"
"767";"1304";"13128";"2004-11-17";"15:10:00";"3.5";"3";"63.972301483";"5.9566798210144"
"768";"1304";"13129";"2004-11-17";"12:45:00";"0.5";"8.1999998093";"64.50050354";"4.6616501808167"
"769";"1304";"13129";"2004-11-17";"12:45:00";"1.5";"8.1999998093";"62.063201904";"5.6300301551819"
"770";"1304";"13129";"2004-11-17";"12:45:00";"2.5";"8.1999998093";"62.393199921";"5.4794502258301"
"771";"1304";"13129";"2004-11-17";"12:45:00";"3.5";"8.1999998093";"57.913700104";"6.2111802101135"
"772";"1308";"13130";"2005-03-16";"16:00:00";"0.5";"1.5";"28.306400299";"5.1103100776672"
"773";"1308";"13130";"2005-03-16";"16:00:00";"1.5";"1.5";"26.517000198";"6.5155901908875"
"774";"1308";"13130";"2005-03-16";"16:00:00";"2.5";"1.5";"21.502500534";"3.3966500759125"
"775";"1308";"13130";"2005-03-16";"16:00:00";"3.5";"1.5";"18.703100204";"3.3908700942993"
"776";"1311";"13130";"2005-08-23";"15:40:00";"0.5";"0.6000000238";"42.367900848";"2.7612700462341"
"777";"1311";"13130";"2005-08-23";"15:40:00";"1.5";"0.6000000238";"33.731498718";"2.2912900447845"
"778";"1311";"13130";"2005-08-23";"15:40:00";"2.5";"0.6000000238";"35.841499329";"2.0078499317169"
"779";"1311";"13130";"2005-08-23";"15:40:00";"3.5";"0.6000000238";"29.173099518";"1.4877899885178"
"780";"1308";"13131";"2005-03-15";"09:27:00";"0.5";"72.5";"83.502403259";"2.721410036087"
"781";"1308";"13131";"2005-03-15";"09:27:00";"1.5";"72.5";"77.683898926";"4.030620098114"
"782";"1308";"13131";"2005-03-15";"09:27:00";"2.5";"72.5";"81.367202759";"3.2827498912811"
"783";"1308";"13131";"2005-03-15";"09:27:00";"3.5";"72.5";"84.403198242";"2.7934401035309"
"784";"1308";"13132";"2005-03-15";"11:50:00";"0.5";"68.699996948";"81.518096924";"3.1688899993896"
"785";"1308";"13132";"2005-03-15";"11:50:00";"1.5";"68.699996948";"73.752998352";"4.7450299263"
"786";"1308";"13132";"2005-03-15";"11:50:00";"2.5";"68.699996948";"76.802597046";"4.202320098877"
"787";"1308";"13132";"2005-03-15";"11:50:00";"3.5";"68.699996948";"80.709098816";"3.4503901004791"
"788";"1308";"13133";"2005-03-15";"14:30:00";"0.5";"40.599998474";"78.824798584";"3.5428600311279"
"789";"1308";"13133";"2005-03-15";"14:30:00";"1.5";"40.599998474";"69.754798889";"5.9141597747803"
"790";"1308";"13133";"2005-03-15";"14:30:00";"2.5";"40.599998474";"79.219100952";"3.7994499206543"
"791";"1308";"13133";"2005-03-15";"14:30:00";"3.5";"40.599998474";"77.363899231";"4.0934500694275"
"792";"1308";"13134";"2005-03-15";"13:23:00";"0.5";"33.599998474";"73.984802246";"4.9520797729492"
"793";"1308";"13134";"2005-03-15";"13:23:00";"1.5";"33.599998474";"66.327796936";"7.0708198547363"
"794";"1308";"13134";"2005-03-15";"13:23:00";"2.5";"33.599998474";"63.78950119";"7.8910999298096"
"795";"1308";"13134";"2005-03-15";"13:23:00";"3.5";"33.599998474";"64.319801331";"7.7940998077393"
"796";"1308";"13135";"2005-03-16";"09:38:00";"0.5";"49";"75.273902893";"4.2521300315857"
"797";"1308";"13135";"2005-03-16";"09:38:00";"1.5";"49";"63.693199158";"7.2669401168823"
"798";"1308";"13135";"2005-03-16";"09:38:00";"2.5";"49";"62.921901703";"7.2731099128723"
"799";"1308";"13135";"2005-03-16";"09:38:00";"3.5";"49";"63.941299438";"7.0092000961304"
"800";"1308";"13136";"2005-03-16";"10:26:00";"0.5";"29";"76.831199646";"4.4190101623535"
"801";"1308";"13136";"2005-03-16";"10:26:00";"1.5";"29";"69.223999023";"6.8583102226257"
"802";"1308";"13136";"2005-03-16";"10:26:00";"2.5";"29";"76.01360321";"5.03276014328"
"803";"1308";"13136";"2005-03-16";"10:26:00";"3.5";"29";"81.606201172";"3.633889913559"
"804";"1308";"13137";"2005-03-17";"09:20:00";"0.5";"40";"76.069396973";"4.6153202056885"
"805";"1308";"13137";"2005-03-17";"09:20:00";"1.5";"40";"64.726501465";"7.9416399002075"
"806";"1308";"13137";"2005-03-17";"09:20:00";"2.5";"40";"64.830703735";"8.2917499542236"
"807";"1308";"13137";"2005-03-17";"09:20:00";"3.5";"40";"69.643997192";"6.864490032196"
"808";"1308";"13138";"2005-03-17";"10:07:00";"0.5";"36";"79.570701599";"3.9012899398804"
"809";"1308";"13138";"2005-03-17";"10:07:00";"1.5";"36";"72.157600403";"5.5503897666931"
"810";"1308";"13138";"2005-03-17";"10:07:00";"2.5";"36";"71.949699402";"5.9611001014709"
"811";"1308";"13138";"2005-03-17";"10:07:00";"3.5";"36";"76.338600159";"4.8012900352478"
"812";"1311";"13138";"2005-08-24";"11:05:00";"0.5";"25.100000381";"87.101097107";"17.256099700928"
"813";"1311";"13138";"2005-08-24";"11:05:00";"1.5";"25.100000381";"73.830001831";"16.103000640869"
