"idConcentracaoGasAgua";"idCampanha";"idSitio";"dataMedida";"horaMedida";"batimetria";"altura";"replica";"CH4";"CO2"
"532";"1206";"12161";"2005-03-20";"12:15:00";"77";"5";\N;"0.0384916998";"0.165230006"
"533";"1206";"12161";"2005-03-20";"12:15:00";"77";"0.5";\N;"0.0248147994";"0.1219249964"
"534";"1206";"12162";"2005-03-21";"11:00:00";"60";"10";\N;"0";"0.0374610014"
"535";"1206";"12162";"2005-03-21";"11:00:00";"60";"5";\N;"9.0730703e-4";"0.0468273982"
"536";"1206";"12162";"2005-03-21";"11:00:00";"60";"0.5";\N;"0.0058379401";"0.0476659983"
"537";"1206";"12163";"2005-03-21";"09:44:00";"31";"10";\N;"0.0037487799";"0.0527064987"
"538";"1206";"12163";"2005-03-21";"09:44:00";"31";"5";\N;"0.0107565001";"0.0567719005"
"539";"1206";"12163";"2005-03-21";"09:44:00";"31";"0.5";\N;"0.0098347701";"0.0591608994"
"540";"1206";"12164";"2005-03-21";"12:55:00";"41";"10";\N;"0";"0.0722042024"
"541";"1206";"12164";"2005-03-21";"12:55:00";"41";"5";\N;"0.00294853";"0.1488319933"
"542";"1206";"12164";"2005-03-21";"12:55:00";"41";"0.5";\N;"0.0592565984";"0.2172729969"
"543";"1206";"12165";"2005-03-21";"14:30:00";"16";"10";\N;"0.00142027";"0.0917197987"
"544";"1206";"12165";"2005-03-21";"14:30:00";"16";"5";\N;"0.00184493";"0.0936947018"
"545";"1206";"12165";"2005-03-21";"14:30:00";"16";"0.5";\N;"0.0027970099";"0.0915066972"
"546";"1206";"12166";"2005-03-21";"16:10:00";"27";"10";\N;"0";"0.1113170013"
"547";"1206";"12166";"2005-03-21";"16:10:00";"27";"5";\N;"0.0173096992";"0.1196720004"
"548";"1206";"12166";"2005-03-21";"16:10:00";"27";"0.5";\N;"0.0177854002";"0.1156420037"
"549";"1206";"12167";"2005-03-19";"14:30:00";"7.8000001907";"10";\N;"0.00664593";"0.0958651975"
"550";"1206";"12167";"2005-03-19";"14:30:00";"7.8000001907";"5";\N;"0.0080422601";"0.0910485983"
"551";"1206";"12167";"2005-03-19";"14:30:00";"7.8000001907";"0.5";\N;"0.0056754798";"0.0817997009"
"552";"1206";"12168";"2005-03-19";"15:40:00";"11.399999619";"10";\N;"0";"0.0934074968"
"553";"1206";"12168";"2005-03-19";"15:40:00";"11.399999619";"5";\N;"0";"0.1021120027"
"554";"1206";"12168";"2005-03-19";"15:40:00";"11.399999619";"0.5";\N;"0.0016971";"0.1089880019"
"555";"1206";"12159";"2005-03-19";\N;"1";"10";\N;"0";"0.118685998"
"556";"1206";"12159";"2005-03-19";\N;"1";"5";\N;"6.0056697e-4";"0.1054710001"
"557";"1206";"12159";"2005-03-19";\N;"1";"0.5";\N;"0.00196319";"0.2755579948"
"558";"1209";"12150";"2005-08-26";"12:45:00";"1.5";"10";\N;"0";"0.0314279012"
"559";"1209";"12150";"2005-08-26";"12:45:00";"1.5";"5";\N;"0";"0.0400234982"
"560";"1209";"12150";"2005-08-26";"12:45:00";"1.5";"0.5";\N;"0.0010816701";"0.038645599"
"561";"1209";"12169";"2005-08-25";"15:40:00";"80.800003052";"10";\N;"0";"0.0241171997"
"562";"1209";"12169";"2005-08-25";"15:40:00";"80.800003052";"5";\N;"0";"0.0122349998"
"563";"1209";"12169";"2005-08-25";"15:40:00";"80.800003052";"0.5";\N;"0";"0.0168257002"
"564";"1209";"12170";"2005-08-25";"17:10:00";"60";"10";\N;"0";"0.0257534999"
"565";"1209";"12170";"2005-08-25";"17:10:00";"60";"5";\N;"0";"0.0477995016"
"566";"1209";"12170";"2005-08-25";"17:10:00";"60";"0.5";\N;"0.0052987598";"0.0527896993"
"567";"1209";"12171";"2005-08-28";"10:00:00";"34.700000763";"10";\N;"0";"0.0517175011"
"568";"1209";"12171";"2005-08-28";"10:00:00";"34.700000763";"5";\N;"0";"0.0571449995"
"569";"1209";"12171";"2005-08-28";"10:00:00";"34.700000763";"0.5";\N;"0.0028256001";"0.0620962009"
"570";"1209";"12179";"2005-08-28";"10:33:00";"29.299999237";"10";\N;"0";"0.0520026013"
"571";"1209";"12179";"2005-08-28";"10:33:00";"29.299999237";"5";\N;"0";"0.0422494002"
"572";"1209";"12179";"2005-08-28";"10:33:00";"29.299999237";"0.5";\N;"0.0032033001";"0.0472208001"
"573";"1209";"12180";"2005-08-28";"11:11:00";"30";"10";\N;"0";"0.0528693013"
"574";"1209";"12180";"2005-08-28";"11:11:00";"30";"5";\N;"0.0017653099";"0.0540135019"
"575";"1209";"12180";"2005-08-28";"11:11:00";"30";"0.5";\N;"0.0041582598";"0.0758216009"
"576";"1209";"12172";"2005-08-26";"08:00:00";"29";"10";\N;"0";"0.0986002013"
"577";"1209";"12172";"2005-08-26";"08:00:00";"29";"5";\N;"0.0027306699";"0.0982735977"
"578";"1209";"12172";"2005-08-26";"08:00:00";"29";"0.5";\N;"0.0047685802";"0.1111410037"
"579";"1209";"12173";"2005-08-27";"14:30:00";"36";"10";\N;"0.0111809";"0.0686687976"
"580";"1209";"12173";"2005-08-27";"14:30:00";"36";"5";\N;"0.0160482004";"0.0608625002"
"581";"1209";"12173";"2005-08-27";"14:30:00";"36";"0.5";\N;"0.1893869936";"0.1625470072"
"582";"1209";"12174";"2005-08-27";"13:07:00";"13.399999619";"10";\N;"0";"0.0460143983"
"583";"1209";"12174";"2005-08-27";"13:07:00";"13.399999619";"5";\N;"2.5673801e-4";"0.0446267016"
"584";"1209";"12174";"2005-08-27";"13:07:00";"13.399999619";"0.5";\N;"8.9685101e-4";"0.0459018014"
"585";"1209";"12175";"2005-08-27";"11:25:00";"22.799999237";"10";\N;"0";"0.0464750007"
"586";"1209";"12175";"2005-08-27";"11:25:00";"22.799999237";"5";\N;"0";"0.044192601"
"587";"1209";"12175";"2005-08-27";"11:25:00";"22.799999237";"0.5";\N;"8.0874801e-4";"0.0501631014"
"588";"1209";"12176";"2005-08-27";"10:08:00";"6.4000000954";"10";\N;"0.0022176399";"0.1817169935"
"589";"1209";"12176";"2005-08-27";"10:08:00";"6.4000000954";"5";\N;"0.0014973599";"0.2015330046"
"590";"1209";"12176";"2005-08-27";"10:08:00";"6.4000000954";"0.5";\N;"0.0041407198";"0.2024780065"
"591";"1209";"12177";"2005-08-27";"08:40:00";"10.399999619";"10";\N;"0";"0.0311976001"
"592";"1209";"12177";"2005-08-27";"08:40:00";"10.399999619";"5";\N;"0";"0.0481958017"
"593";"1209";"12177";"2005-08-27";"08:40:00";"10.399999619";"0.5";\N;"3.84229e-4";"0.0435067005"
"594";"1209";"12178";"2005-08-25";"11:05:00";"1";"10";\N;"0";"0.0453883"
"595";"1209";"12178";"2005-08-25";"11:05:00";"1";"5";\N;"0";"0.0448977984"
"596";"1209";"12178";"2005-08-25";"11:05:00";"1";"0.5";\N;"0";"0.040458899"
"597";"1304";"13119";"2004-11-19";"16:05:00";"0.8000000119";"10";\N;"0";"0.0951071009"
"598";"1304";"13119";"2004-11-19";"16:05:00";"0.8000000119";"5";\N;"0";"0.0716326982"
"599";"1304";"13119";"2004-11-19";"16:05:00";"0.8000000119";"0.5";\N;"0";"0.064315699"
"600";"1304";"13120";"2004-11-18";"10:30:00";"69.5";"10";\N;"0";"0.1962600052"
"601";"1304";"13120";"2004-11-18";"10:30:00";"69.5";"5";\N;"0.0020091899";"0.2343920022"
"602";"1304";"13120";"2004-11-18";"10:30:00";"69.5";"0.5";\N;"0";"0.2312210053"
"603";"1304";"13121";"2004-11-18";"13:20:00";"60";"10";\N;"0.00363581";"0.1844979972"
"604";"1304";"13121";"2004-11-18";"13:20:00";"60";"5";\N;"0";"0.2030699998"
"605";"1304";"13121";"2004-11-18";"13:20:00";"60";"0.5";\N;"0.0055249701";"0.2352029979"
"606";"1304";"13122";"2004-11-16";"11:45:00";"40.5";"10";\N;"0.0026094399";"0.2554740012"
"607";"1304";"13122";"2004-11-16";"11:45:00";"40.5";"5";\N;"0.00287085";"0.2741779983"
"608";"1304";"13122";"2004-11-16";"11:45:00";"40.5";"0.5";\N;"0.0059029199";"0.2842389941"
"609";"1304";"13123";"2004-11-18";"14:30:00";"27.399999619";"10";\N;"0.1891610026";"0.295141995"
"610";"1304";"13123";"2004-11-18";"14:30:00";"27.399999619";"5";\N;"0.1877219975";"0.3112980127"
"611";"1304";"13123";"2004-11-18";"14:30:00";"27.399999619";"0.5";\N;"0.1865199953";"0.3296360075"
"612";"1304";"13124";"2004-11-16";"13:30:00";"44";"10";\N;"0.00778746";"0.2666350007"
"613";"1304";"13124";"2004-11-16";"13:30:00";"44";"5";\N;"0.0086485101";"0.271815002"
"614";"1304";"13124";"2004-11-16";"13:30:00";"44";"0.5";\N;"0.0153216999";"0.2627179921"
"615";"1304";"13125";"2004-11-16";"16:47:00";"23.600000381";"10";\N;"0.0018854";"0.2384819984"
"616";"1304";"13125";"2004-11-16";"16:47:00";"23.600000381";"5";\N;"0.0050480701";"0.2624740005"
"617";"1304";"13125";"2004-11-16";"16:47:00";"23.600000381";"0.5";\N;"0.0106546003";"0.2643600106"
"618";"1304";"13126";"2004-11-16";"15:30:00";"30.5";"10";\N;"0.1511970013";"0.2432390004"
"619";"1304";"13126";"2004-11-16";"15:30:00";"30.5";"5";\N;"0.1482719928";"0.2517729998"
"620";"1304";"13126";"2004-11-16";"15:30:00";"30.5";"0.5";\N;"0.1549340039";"0.2712079883"
"621";"1304";"13127";"2004-11-17";"16:30:00";"11.600000381";"10";\N;"0.0563127995";"0.1293669939"
"622";"1304";"13127";"2004-11-17";"16:30:00";"11.600000381";"5";\N;"0.0587388016";"0.1187549978"
"623";"1304";"13127";"2004-11-17";"16:30:00";"11.600000381";"0.5";\N;"0.061793901";"0.146359995"
"624";"1304";"13128";"2004-11-17";"15:10:00";"3";"10";\N;"0.00824372";"0.0542648993"
"625";"1304";"13128";"2004-11-17";"15:10:00";"3";"5";\N;"0.0105459001";"0.0686232001"
"626";"1304";"13128";"2004-11-17";"15:10:00";"3";"0.5";\N;"0.0082331495";"0.0764321014"
"627";"1304";"13129";"2004-11-17";"12:45:00";"8.1999998093";"10";\N;"0.0060447799";"0.0518912002"
"628";"1304";"13129";"2004-11-17";"12:45:00";"8.1999998093";"5";\N;"0.0072358302";"0.0600229986"
"629";"1304";"13129";"2004-11-17";"12:45:00";"8.1999998093";"0.5";\N;"0.0043860101";"0.0624005012"
"630";"1308";"13130";"2005-03-16";"16:00:00";"1.5";"10";\N;"0";"0.1126059964"
"631";"1308";"13130";"2005-03-16";"16:00:00";"1.5";"5";\N;"0";"0.1162870005"
"632";"1308";"13130";"2005-03-16";"16:00:00";"1.5";"0.5";\N;"7.9804403e-4";"0.1139900014"
"633";"1308";"13131";"2005-03-15";"09:27:00";"72.5";"10";\N;"0.0061041";"0.0576484986"
"634";"1308";"13131";"2005-03-15";"09:27:00";"72.5";"0.5";\N;"0.0037064401";"0.2634949982"
"635";"1308";"13132";"2005-03-15";"11:50:00";"68.699996948";"10";\N;"0.0023183599";"0.1023539975"
"636";"1308";"13132";"2005-03-15";"11:50:00";"68.699996948";"5";\N;"0.0056440099";"0.140387997"
"637";"1308";"13132";"2005-03-15";"11:50:00";"68.699996948";"0.5";\N;"0.0047355699";"0.1359069943"
"638";"1308";"13133";"2005-03-15";"14:30:00";"40.599998474";"5";\N;"0.0024292499";"0.1932310015"
"639";"1308";"13133";"2005-03-15";"14:30:00";"40.599998474";"0.5";\N;"0.0072985101";"0.1926289946"
"640";"1308";"13134";"2005-03-15";"13:23:00";"33.599998474";"10";\N;"0";"0.0532802008"
"641";"1308";"13134";"2005-03-15";"13:23:00";"33.599998474";"5";\N;"2.08418e-4";"0.0517764017"
"642";"1308";"13134";"2005-03-15";"13:23:00";"33.599998474";"0.5";\N;"5.09315e-4";"0.0553708002"
"643";"1308";"13135";"2005-03-16";"09:38:00";"49";"10";\N;"0";"0.0972058997"
"644";"1308";"13135";"2005-03-16";"09:38:00";"49";"5";\N;"6.12645e-4";"0.0856249034"
"645";"1308";"13135";"2005-03-16";"09:38:00";"49";"0.5";\N;"4.95199e-4";"0.0967838019"
"646";"1308";"13137";"2005-03-17";"09:20:00";"40";"10";\N;"0";"0.1093569994"
"647";"1308";"13137";"2005-03-17";"09:20:00";"40";"5";\N;"0";"0.0995644033"
"648";"1308";"13137";"2005-03-17";"09:20:00";"40";"0.5";\N;"0.0015038101";"0.1135749966"
"649";"1308";"13138";"2005-03-17";"10:07:00";"36";"10";\N;"0.0051104198";"0.1153519973"
"650";"1308";"13138";"2005-03-17";"10:07:00";"36";"5";\N;"0.0050788801";"0.1197919995"
"651";"1308";"13138";"2005-03-17";"10:07:00";"36";"0.5";\N;"0.00676319";"0.1324120015"
"652";"1308";"13139";"2005-03-17";"10:50:00";"32.5";"10";\N;"0";"0.1409509927"
"653";"1308";"13139";"2005-03-17";"10:50:00";"32.5";"5";\N;"0";"0.1115360036"
"654";"1308";"13139";"2005-03-17";"10:50:00";"32.5";"0.5";\N;"0.0017853";"0.1183160022"
"655";"1308";"13136";"2005-03-16";"10:26:00";"29";"10";\N;"0.0032599999";"0.0902450979"
"656";"1308";"13136";"2005-03-16";"10:26:00";"29";"5";\N;"0.0028288399";"0.0944496989"
"657";"1308";"13136";"2005-03-16";"10:26:00";"29";"0.5";\N;"0.00158075";"0.0885294005"
"658";"1308";"13140";"2005-03-16";"11:24:00";"35";"10";\N;"0.0027119201";"0.0419462994"
"659";"1308";"13140";"2005-03-16";"11:24:00";"35";"5";\N;"0.00635109";"0.0465327017"
"660";"1308";"13140";"2005-03-16";"11:24:00";"35";"0.5";\N;"0.0067049102";"0.0446713008"
"661";"1308";"13141";"2005-03-17";"16:20:00";"16.799999237";"10";\N;"0.0153938001";"0.0513927005"
"662";"1308";"13141";"2005-03-17";"16:20:00";"16.799999237";"5";\N;"0.0126395002";"0.0507088006"
"663";"1308";"13141";"2005-03-17";"16:20:00";"16.799999237";"0.5";\N;"0.0131575";"0.049108699"
"664";"1308";"13142";"2005-03-17";"15:13:00";"9";"10";\N;"0.00254253";"0.0391041003"
"665";"1308";"13142";"2005-03-17";"15:13:00";"9";"5";\N;"0.00306258";"0.0408239998"
"666";"1308";"13142";"2005-03-17";"15:13:00";"9";"0.5";\N;"0.0032967301";"0.0378100984"
"667";"1308";"13143";"2005-03-17";"13:40:00";"4";"10";\N;"0";"0.0274032"
"668";"1308";"13143";"2005-03-17";"13:40:00";"4";"5";\N;"0";"0.0263449997"
"669";"1308";"13143";"2005-03-17";"13:40:00";"4";"0.5";\N;"0";"0.0354227014"
"670";"1311";"13130";"2005-08-23";"15:40:00";"0.6000000238";"10";\N;"0";"0.0353006013"
"671";"1311";"13130";"2005-08-23";"15:40:00";"0.6000000238";"5";\N;"0";"0.0273895003"
"672";"1311";"13130";"2005-08-23";"15:40:00";"0.6000000238";"0.5";\N;"0";"0.0404453985"
"673";"1311";"13144";"2005-08-21";"09:30:00";"78.400001526";"10";\N;"0.1163880005";"0.2212930024"
"674";"1311";"13144";"2005-08-21";"09:30:00";"78.400001526";"5";\N;"0.17148";"0.1946060061"
"675";"1311";"13144";"2005-08-21";"09:30:00";"78.400001526";"0.5";\N;"0.1751179993";"0.1780129969"
"676";"1311";"13145";"2005-08-21";"11:15:00";"57";"10";\N;"0.0172547009";"0.0746461973"
"677";"1311";"13145";"2005-08-21";"11:15:00";"57";"5";\N;"0.0152700003";"0.0802830011"
"678";"1311";"13145";"2005-08-21";"11:15:00";"57";"0.5";\N;"0.0260400008";"0.0786278993"
"679";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"10";\N;"0";"0.0936438963"
"680";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"5";\N;"0";"0.1240430027"
"681";"1311";"13146";"2005-08-21";"12:55:00";"28.700000763";"0.5";\N;"0";"0.1339479983"
"682";"1311";"13147";"2005-08-21";"12:10:00";"25";"10";\N;"0.00166175";"0.1131450012"
"683";"1311";"13147";"2005-08-21";"12:10:00";"25";"5";\N;"0.00140077";"0.1204480007"
"684";"1311";"13147";"2005-08-21";"12:10:00";"25";"0.5";\N;"0.00113967";"0.1110320017"
"685";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"10";\N;"0.0079051498";"0.1090120003"
"686";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"5";\N;"0.0084737996";"0.1179360002"
"687";"1311";"13148";"2005-08-23";"08:15:00";"40.5";"0.5";\N;"0.0114845";"0.1018569991"
"688";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"10";\N;"0";"0.1222049966"
"689";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"5";\N;"0";"0.1423449963"
"690";"1311";"13149";"2005-08-23";"09:20:00";"22.100000381";"0.5";\N;"0";"0.1830160022"
"691";"1311";"13150";"2005-08-24";"10:40:00";"24";"10";\N;"0";"0.1917459965"
"692";"1311";"13150";"2005-08-24";"10:40:00";"24";"5";\N;"0";"0.1940609962"
"693";"1311";"13150";"2005-08-24";"10:40:00";"24";"0.5";\N;"0.0032937001";"0.2075899988"
"694";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"10";\N;"0";"0.1871529967"
"695";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"5";\N;"0.0017759399";"0.2155490071"
"696";"1311";"13138";"2005-08-24";"11:05:00";"25.100000381";"0.5";\N;"0.00186263";"0.2051939964"
"697";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"10";\N;"0.0051607802";"0.1730290055"
"698";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"5";\N;"0.0175100006";"0.1933829933"
"699";"1311";"13139";"2005-08-24";"11:40:00";"23.5";"0.5";\N;"0.0118314";"0.2206470072"
"700";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"10";\N;"0";"0.1173069999"
"701";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"5";\N;"0";"0.1246339977"
"702";"1311";"13151";"2005-08-22";"13:30:00";"30.200000763";"0.5";\N;"0.00178284";"0.1354469955"
"703";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"10";\N;"0.0158089008";"0.0679951981"
"704";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"5";\N;"0.0179401003";"0.0680354014"
"705";"1311";"13152";"2005-08-22";"12:35:00";"8.6999998093";"0.5";\N;"0.0205995999";"0.0840089992"
"706";"1311";"13153";"2005-08-22";"11:22:00";"1";"10";\N;"0.0187631007";"0.0701789036"
"707";"1311";"13153";"2005-08-22";"11:22:00";"1";"5";\N;"0.0165050998";"0.0566705018"
"708";"1311";"13153";"2005-08-22";"11:22:00";"1";"0.5";\N;"0.0174033996";"0.0677691996"
"709";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"10";\N;"0.00331032";"0.0267254002"
"710";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"5";\N;"0.00143757";"0.0385897011"
"711";"1311";"13154";"2005-08-22";"10:40:00";"1.5";"0.5";\N;"0.00289406";"0.0476748012"
"712";"1406";"14085";"2006-03-28";"10:32:00";"1";"10";\N;"0";"0.0258466005"
"713";"1406";"14085";"2006-03-28";"10:32:00";"1";"5";\N;"0";"0.0290568005"
"714";"1406";"14085";"2006-03-28";"10:32:00";"1";"0.5";\N;"0";"0.0328928009"
"715";"1406";"14086";"2006-03-28";"15:37:00";"51";"10";\N;\N;"0.1192310005"
"716";"1406";"14086";"2006-03-28";"15:37:00";"51";"5";\N;"0.00110252";"0.1137019992"
"717";"1406";"14086";"2006-03-28";"15:37:00";"51";"0.5";\N;"0.0117421998";"0.1936960071"
"718";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"5";\N;"0.00439785";"0.1007630005"
"719";"1406";"14092";"2006-03-28";"14:19:00";"24.5";"0.5";\N;"0.00625805";"0.1003680006"
"720";"1406";"14087";"2006-03-28";"15:00:00";"39";"10";\N;"0.00125239";"0.0873133019"
"721";"1406";"14087";"2006-03-28";"15:00:00";"39";"5";\N;"2.1794401e-4";"0.0830091015"
"722";"1406";"14087";"2006-03-28";"15:00:00";"39";"0.5";\N;"0";"0.0853163004"
"723";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"10";\N;"9.6989301e-4";"0.0622427985"
"724";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"5";\N;"8.78661e-4";"0.1138209999"
"725";"1406";"14088";"2006-03-29";"12:40:00";"55.5";"0.5";\N;"0.00778571";"0.1649730057"
"726";"1406";"14089";"2006-03-29";"11:15:00";"6.8000001907";"10";\N;"2.3308799e-4";"0.1133550033"
"727";"1406";"14089";"2006-03-29";"11:15:00";"6.8000001907";"5";\N;"2.3895501e-4";"0.1166620031"
"728";"1406";"14089";"2006-03-29";"11:15:00";"6.8000001907";"0.5";\N;"0.00207286";"0.1268720031"
"729";"1409";"14090";"2006-08-10";"16:55:00";"1.5";"10";\N;"1.55749e-4";"0.0562328994"
"730";"1409";"14090";"2006-08-10";"16:55:00";"1.5";"5";\N;"0.0023441";"0.0439838991"
"731";"1409";"14090";"2006-08-10";"16:55:00";"1.5";"0.5";\N;"8.6184201e-4";"0.0451489985"
"732";"1409";"14091";"2006-08-10";"08:44:00";"50.599998474";"10";\N;"0";"0.0727206022"
"733";"1409";"14091";"2006-08-10";"08:44:00";"50.599998474";"5";\N;"4.60738e-4";"0.0795862004"
"734";"1409";"14091";"2006-08-10";"08:44:00";"50.599998474";"0.5";\N;"0.0227866992";"0.1305239946"
"735";"1409";"14092";"2006-08-11";"07:50:00";"62.200000763";"10";\N;"0";"0.0502416007"
"736";"1409";"14092";"2006-08-11";"07:50:00";"62.200000763";"5";\N;"7.7692699e-4";"0.0590454005"
"737";"1409";"14092";"2006-08-11";"07:50:00";"62.200000763";"0.5";\N;"0.00135879";"0.0527851991"
"738";"1409";"14100";"2006-08-11";"08:15:00";"55.5";"10";\N;"0.00104072";"0.0854234993"
"739";"1409";"14100";"2006-08-11";"08:15:00";"55.5";"5";\N;"0.00252171";"0.0949290022"
"740";"1409";"14100";"2006-08-11";"08:15:00";"55.5";"0.5";\N;"0.0010324999";"0.0783462971"
"741";"1409";"14101";"2006-08-11";"08:40:00";"55.799999237";"10";\N;"7.04501e-4";"0.0772529021"
"742";"1409";"14101";"2006-08-11";"08:40:00";"55.799999237";"5";\N;"9.74664e-4";"0.0820712"
"743";"1409";"14101";"2006-08-11";"08:40:00";"55.799999237";"0.5";\N;"7.5359002e-4";"0.0347139016"
"744";"1409";"14102";"2006-08-11";"09:30:00";"43.400001526";"10";\N;"4.43061e-4";"0.0609266013"
"745";"1409";"14102";"2006-08-11";"09:30:00";"43.400001526";"5";\N;"1.5701e-4";"0.082810998"
"746";"1409";"14102";"2006-08-11";"09:30:00";"43.400001526";"0.5";\N;"0.0214441996";"0.1364720017"
"747";"1409";"14093";"2006-08-10";"08:16:00";"40.5";"10";\N;"2.7389399e-4";"0.0677774996"
"748";"1409";"14093";"2006-08-10";"08:16:00";"40.5";"5";\N;"5.8238499e-4";"0.0670275986"
"749";"1409";"14093";"2006-08-10";"08:16:00";"40.5";"0.5";\N;"6.2863098e-4";"0.0750207007"
"750";"1409";"14103";"2006-08-09";"15:41:00";"43";"10";\N;"1.92537e-4";"0.0509766005"
"751";"1409";"14103";"2006-08-09";"15:41:00";"43";"5";\N;"0.0010502801";"0.0477490984"
"752";"1409";"14103";"2006-08-09";"15:41:00";"43";"0.5";\N;"6.5234298e-4";"0.0566903017"
"753";"1409";"14104";"2006-08-09";"15:17:00";"53";"10";\N;"0";"0.039960999"
"754";"1409";"14104";"2006-08-09";"15:17:00";"53";"5";\N;"5.6255801e-4";"0.0505384989"
"755";"1409";"14104";"2006-08-09";"15:17:00";"53";"0.5";\N;"0.00101801";"0.0786428005"
"756";"1409";"14105";"2006-08-09";"14:47:00";"55";"10";\N;"7.8010402e-4";"0.0471524"
"757";"1409";"14105";"2006-08-09";"14:47:00";"55";"5";\N;"0.00130113";"0.0613351986"
"758";"1409";"14105";"2006-08-09";"14:47:00";"55";"0.5";\N;"3.6508599e-4";"0.0619384982"
"759";"1409";"14106";"2006-08-09";"14:15:00";"48.799999237";"10";\N;"0";"0.0180443991"
"760";"1409";"14106";"2006-08-09";"14:15:00";"48.799999237";"5";\N;"6.07775e-4";"0.0447937995"
"761";"1409";"14106";"2006-08-09";"14:15:00";"48.799999237";"0.5";\N;"6.3562702e-4";"0.0610015988"
"762";"1409";"14107";"2006-08-09";"13:35:00";"25";"10";\N;"2.1884e-4";"0.0505008996"
"763";"1409";"14107";"2006-08-09";"13:35:00";"25";"5";\N;"3.1429701e-4";"0.0448487997"
"764";"1409";"14107";"2006-08-09";"13:35:00";"25";"0.5";\N;"7.6116598e-4";"0.0563522987"
"765";"1409";"14094";"2006-08-10";"10:35:00";"3.0999999046";"10";\N;"0.0011268";"0.047251299"
"766";"1409";"14094";"2006-08-10";"10:35:00";"3.0999999046";"5";\N;"8.2685601e-4";"0.0428498983"
"767";"1409";"14094";"2006-08-10";"10:35:00";"3.0999999046";"0.5";\N;"8.06536e-4";"0.0425869003"
"768";"1403";"14095";"2005-11-15";"15:00:00";"4";"10";\N;"0";"0.0389184989"
"769";"1403";"14095";"2005-11-15";"15:00:00";"4";"5";\N;"0";"0.0337591991"
"770";"1403";"14095";"2005-11-15";"15:00:00";"4";"0.5";\N;"0";"0.0404830016"
"771";"1403";"14096";"2005-11-15";"09:25:00";"51";"10";\N;"5.30369e-4";"0.1332859993"
"772";"1403";"14096";"2005-11-15";"09:25:00";"51";"5";\N;"2.7399801e-4";"0.1199479997"
"773";"1403";"14096";"2005-11-15";"09:25:00";"51";"0.5";\N;"8.4129802e-5";"0.1558530033"
"774";"1403";"14097";"2005-11-14";"08:20:00";"38";"10";\N;"0";"0"
"775";"1403";"14097";"2005-11-14";"08:20:00";"38";"5";\N;"0";"0"
"776";"1403";"14097";"2005-11-14";"08:20:00";"38";"0.5";\N;"2.1247299e-4";"0.120066002"
"777";"1403";"14098";"2005-11-14";"13:00:00";"57";"10";\N;"0";"0.1617230028"
"778";"1403";"14098";"2005-11-14";"13:00:00";"57";"5";\N;"0";"0.1809870005"
"779";"1403";"14098";"2005-11-14";"13:00:00";"57";"0.5";\N;"9.04574e-4";"0.1819870025"
"780";"1403";"14099";"2005-11-14";"10:35:00";"5.5";"10";\N;"0";"0.0487993993"
"781";"1403";"14099";"2005-11-14";"10:35:00";"5.5";"5";\N;"0";"0.052999299"
"782";"1403";"14099";"2005-11-14";"10:35:00";"5.5";"0.5";\N;"2.5764e-4";"0.0468281992"
"783";"1506";"15181";"2006-04-06";"10:00:00";"93";"10";\N;"0";"0.0726255998"
"784";"1506";"15181";"2006-04-06";"10:00:00";"93";"5";\N;"5.5884599e-4";"0.0683737025"
"785";"1506";"15181";"2006-04-06";"10:00:00";"93";"0.5";\N;"0.0073757502";"0.1134650037"
"786";"1506";"15215";"2006-04-06";"10:37:00";"100";"10";\N;"0";"0.1043900028"
"787";"1506";"15215";"2006-04-06";"10:37:00";"100";"5";\N;"2.17102e-4";"0.1397510022"
"788";"1506";"15215";"2006-04-06";"10:37:00";"100";"0.5";\N;"9.1929501e-4";"0.1853110045"
"789";"1506";"15193";"2006-04-06";"10:55:00";"90";"5";\N;"0.00106068";"0.0505599007"
"790";"1506";"15193";"2006-04-06";"10:55:00";"90";"0.5";\N;"0.00114037";"0.0897179991"
"791";"1506";"15182";"2006-04-06";"08:55:00";"74";"10";\N;"0";"0.068810001"
"792";"1506";"15182";"2006-04-06";"08:55:00";"74";"5";\N;"2.43895e-4";"0.0865204036"
"793";"1506";"15182";"2006-04-06";"08:55:00";"74";"0.5";\N;"0.00281602";"0.2013069987"
