"idConcentracaoGasSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"batimetria";"profundidadeDoSedimento";"replica";"CH4";"CO2"
"249";"204";"2057";"2007-03-28";"09:07:00";"46";"-0.25";"2";"0.9120000005";"1.371999979"
"250";"204";"2057";"2007-03-28";"09:07:00";"46";"-0.75";"2";"2.0820000172";"2.5429999828"
"251";"204";"2057";"2007-03-28";"09:07:00";"46";"-1.25";"2";"3.4389998913";"3.5810000896"
"252";"204";"2057";"2007-03-28";"09:07:00";"46";"-1.75";"2";"4.728000164";"4.8850002289"
"253";"204";"2057";"2007-03-28";"09:07:00";"46";"-2.25";"2";"5.1599998474";"3.5290000439"
"254";"204";"2057";"2007-03-28";"09:07:00";"46";"-2.75";"2";"53.182998657";"32.217998505"
"255";"204";"2057";"2007-03-28";"09:07:00";"46";"-3.25";"2";"14.420999527";"13.998000145"
"256";"204";"2057";"2007-03-28";"09:07:00";"46";"-3.75";"2";"17.184999466";"16.392000198"
"257";"204";"2057";"2007-03-28";"09:07:00";"46";"-0.25";"3";"0.8999999762";"0.9599999785"
"258";"204";"2057";"2007-03-28";"09:07:00";"46";"-0.75";"3";"1.8739999533";"1.1950000525"
"259";"204";"2057";"2007-03-28";"09:07:00";"46";"-1.25";"3";"3.5690000057";"3.003000021"
"260";"204";"2057";"2007-03-28";"09:07:00";"46";"-1.75";"3";"4.506000042";"3.3359999657"
"261";"204";"2058";"2007-03-28";"09:28:00";"39";"-0.25";"2";"1.0210000277";"1.19599998"
"262";"204";"2058";"2007-03-28";"09:28:00";"39";"-0.75";"2";"1.7680000067";"2.0390000343"
"263";"204";"2058";"2007-03-28";"09:28:00";"39";"-1.25";"2";"2.632999897";"4.2470002174"
"264";"204";"2058";"2007-03-28";"09:28:00";"39";"-1.75";"2";"2.8020000458";"3.2430000305"
"265";"204";"2058";"2007-03-28";"09:28:00";"39";"-2.25";"2";"30.341999054";"20.545999527"
"266";"204";"2058";"2007-03-28";"09:28:00";"39";"-2.75";"2";"44.428001404";"49.201000214"
"267";"204";"2058";"2007-03-28";"09:28:00";"39";"-3.25";"2";"38.187000275";"33.471000671"
"268";"204";"2058";"2007-03-28";"09:28:00";"39";"-3.75";"2";"38.365001678";"31.149999619"
"269";"204";"2058";"2007-03-28";"09:28:00";"39";"-0.25";"3";"0.4860000014";"1.2619999647"
"270";"204";"2058";"2007-03-28";"09:28:00";"39";"-0.75";"3";"0.6420000196";"0.8809999824"
"271";"204";"2058";"2007-03-28";"09:28:00";"39";"-1.25";"3";"0.898999989";"1.253000021"
"272";"204";"2058";"2007-03-28";"09:28:00";"39";"-1.75";"3";"1.0460000038";"1.128000021"
"273";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-0.5";"2";"0.0109999999";"0.5659999847"
"274";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-1.5";"2";"0.0099999998";"0.3190000057"
"275";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-2.5";"2";"0.0179999992";"0.8379999995"
"276";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-3.5";"2";"0.1110000014";"0.8859999776"
"277";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-0.5";"3";"0.0120000001";"1.0399999619"
"278";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-1.5";"3";"0.0399999991";"1.3869999647"
"279";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-2.5";"3";"0.0350000001";"1.2999999523"
"280";"204";"2059";"2007-03-28";"09:47:00";"9.5";"-3.5";"3";"0.0250000004";"1.7610000372"
"281";"204";"2060";"2007-03-28";"10:44:00";"34";"-0.25";"2";"0.5059999824";"1.2170000076"
"282";"204";"2060";"2007-03-28";"10:44:00";"34";"-0.75";"2";"0.9700000286";"1.2269999981"
"283";"204";"2060";"2007-03-28";"10:44:00";"34";"-1.25";"2";"2.0269999504";"1.9529999495"
"284";"204";"2060";"2007-03-28";"10:44:00";"34";"-1.75";"2";"3.1559998989";"3.3199999332"
"285";"204";"2060";"2007-03-28";"10:44:00";"34";"-2.25";"2";"3.5460000038";"2.3489999771"
"286";"204";"2060";"2007-03-28";"10:44:00";"34";"-2.75";"2";"17.48900032";"11.927000046"
"287";"204";"2060";"2007-03-28";"10:44:00";"34";"-3.25";"2";"18.849000931";"14.279999733"
"288";"204";"2060";"2007-03-28";"10:44:00";"34";"-3.75";"2";"24.916999817";"20.024999619"
"289";"204";"2060";"2007-03-28";"10:44:00";"34";"-0.25";"3";"0.7300000191";"1.2740000486"
"290";"204";"2060";"2007-03-28";"10:44:00";"34";"-0.75";"3";"1.2319999933";"1.7209999561"
"291";"204";"2060";"2007-03-28";"10:44:00";"34";"-1.25";"3";"2.0650000572";"1.8450000286"
"292";"204";"2060";"2007-03-28";"10:44:00";"34";"-1.75";"3";"3.242000103";"2.7079999447"
"293";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-0.25";"3";"0.1689999998";"1.4190000296"
"294";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-0.75";"3";"0.4519999921";"1.6799999475"
"295";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-1.25";"3";"0.7799999714";"3.0390000343"
"296";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-1.75";"3";"1.3120000362";"3.4649999142"
"297";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-2.25";"3";"1.8370000124";"4.6690001488"
"298";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-2.75";"3";"1.824000001";"4.0960001945"
"299";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-3.25";"3";"2.0929999352";"5.4330000877"
"300";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-3.75";"3";"2.1150000095";"6.2550001144"
"301";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-0.25";"4";"0.1659999937";"1.3289999962"
"302";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-0.75";"4";"1.4450000525";"2.1119999886"
"303";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-1.25";"4";"0.4140000045";"2.1319999695"
"304";"204";"2061";"2007-03-28";"10:21:00";"7.3000001907";"-1.75";"4";"0.8899999857";"3.3289999962"
"305";"204";"2062";"2007-03-27";"10:53:00";"11";"-0.25";"2";"0.1389999986";"0.8849999905"
"306";"204";"2062";"2007-03-27";"10:53:00";"11";"-0.75";"2";"0.4289999902";"1.3159999847"
"307";"204";"2062";"2007-03-27";"10:53:00";"11";"-1.25";"2";"0.7450000048";"1.8700000048"
"308";"204";"2062";"2007-03-27";"10:53:00";"11";"-1.75";"2";"1.0130000114";"2.5750000477"
"309";"204";"2062";"2007-03-27";"10:53:00";"11";"-2.25";"2";"1.2280000448";"2.118999958"
"310";"204";"2062";"2007-03-27";"10:53:00";"11";"-2.75";"2";"2.0099999905";"3.7820000648"
"311";"204";"2062";"2007-03-27";"10:53:00";"11";"-3.25";"2";"3.8489999771";"5.3029999733"
"312";"204";"2062";"2007-03-27";"10:53:00";"11";"-3.75";"2";"10.026000023";"18.892999649"
"313";"204";"2062";"2007-03-27";"10:53:00";"11";"-0.25";"3";"0.2700000107";"1.5640000105"
"314";"204";"2062";"2007-03-27";"10:53:00";"11";"-0.75";"3";"0.5759999752";"1.4309999943"
"315";"204";"2062";"2007-03-27";"10:53:00";"11";"-1.25";"3";"0.9639999866";"2.3169999123"
"316";"204";"2062";"2007-03-27";"10:53:00";"11";"-1.75";"3";"0.976000011";"2.6050000191"
"317";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-0.25";"2";"1.1840000153";"2.2630000114"
"318";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-0.75";"2";"4.1529998779";"4.5479998589"
"319";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-1.25";"2";"8.501999855";"7.0009999275"
"320";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-1.75";"2";"35.855998993";"33.960998535"
"321";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-2.25";"2";"32.38299942";"20.625"
"322";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-2.75";"2";"28.704000473";"31.99600029"
"323";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-3.25";"2";"41.283000946";"43.201999664"
"324";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-3.75";"2";"25.611000061";"27.843999863"
"325";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-0.25";"4";"1.3320000172";"2.4649999142"
"326";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-0.75";"4";"3.375";"2.368999958"
"327";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-1.25";"4";"5.9470000267";"4.4800000191"
"328";"204";"2069";"2007-03-27";"10:10:00";"31.5";"-1.75";"4";"40.290000916";"30.277999878"
"329";"204";"2070";"2007-03-27";"09:38:00";"7";"-0.25";"2";"0.3670000136";"2.3010001183"
"330";"204";"2070";"2007-03-27";"09:38:00";"7";"-0.75";"2";"0.7440000176";"2.5739998817"
"331";"204";"2070";"2007-03-27";"09:38:00";"7";"-1.25";"2";"1.3730000257";"4.0739998817"
"332";"204";"2070";"2007-03-27";"09:38:00";"7";"-1.75";"2";"1.7599999905";"4.382999897"
"333";"204";"2070";"2007-03-27";"09:38:00";"7";"-2.25";"2";"1.878000021";"3.8910000324"
"334";"204";"2070";"2007-03-27";"09:38:00";"7";"-2.75";"2";"2.3489999771";"5.4289999008"
"335";"204";"2070";"2007-03-27";"09:38:00";"7";"-3.25";"2";"3.118999958";"7.6360001564"
"336";"204";"2070";"2007-03-27";"09:38:00";"7";"-3.75";"2";"4.1579999924";"12.027000427"
"337";"204";"2070";"2007-03-27";"09:38:00";"7";"-0.25";"3";"0.4300000072";"1.4989999533"
"338";"204";"2070";"2007-03-27";"09:38:00";"7";"-0.75";"3";"0.9779999852";"2.4400000572"
"339";"204";"2070";"2007-03-27";"09:38:00";"7";"-1.25";"3";"1.0449999571";"2.5920000076"
"340";"204";"2070";"2007-03-27";"09:38:00";"7";"-1.75";"3";"1.618999958";"3.9830000401"
"341";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-0.5";"2";"2.1199998856";"4.7880001068"
"342";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-1.5";"2";"3.125";"12.097999573"
"343";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-2.5";"2";"2.4000000954";"1.3990000486"
"344";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-3.5";"2";"5.0749998093";"23.545999527"
"345";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-0.5";"3";"3.4159998894";"9.6870002747"
"346";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-1.5";"3";"4.103000164";"20.479999542"
"347";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-2.5";"3";"6.3850002289";"25.513000488"
"348";"204";"2071";"2007-03-27";"08:58:00";"2.0999999046";"-3.5";"3";"3.5539999008";"18.486999512"
"349";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-0.5";"2";"0.0537027009";"1.4568200111"
"350";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-1.5";"2";"0.3171660006";"0.9225350022"
"351";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-2.5";"2";"0.5438140035";"1.5926200151"
"352";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-3.5";"2";"0.4126180112";"1.1649199724"
"353";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-0.5";"3";"0.0395822003";"1.1798299551"
"354";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-1.5";"3";"0.0923267975";"0.903783977"
"355";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-2.5";"3";"0.2386209965";"1.0908900499"
"356";"206";"2053";"2007-07-23";"14:44:00";"0.5";"-3.5";"3";"0.485841006";"1.3621799946"
"357";"206";"2054";"2007-07-25";"10:00:00";"42";"-0.25";"3";"0.2691720128";"0.6040530205"
"358";"206";"2054";"2007-07-25";"10:00:00";"42";"-0.75";"3";"0.4769220054";"0.5805850029"
"359";"206";"2054";"2007-07-25";"10:00:00";"42";"-1.25";"3";"0.6043149829";"0.9823769927"
"360";"206";"2054";"2007-07-25";"10:00:00";"42";"-1.75";"3";"0.8504099846";"1.1723899841"
"361";"206";"2054";"2007-07-25";"10:00:00";"42";"-2.25";"3";"1.1490800381";"1.1530100107"
"362";"206";"2054";"2007-07-25";"10:00:00";"42";"-2.75";"3";"1.3807200193";"1.4728200436"
"363";"206";"2054";"2007-07-25";"10:00:00";"42";"-3.25";"3";"1.8725399971";"2.460860014"
"364";"206";"2054";"2007-07-25";"10:00:00";"42";"-3.75";"3";"2.0385699272";"2.1989700794"
"365";"206";"2054";"2007-07-25";"10:00:00";"42";"-0.25";"4";"0.0951548964";"0.4402289987"
"366";"206";"2054";"2007-07-25";"10:00:00";"42";"-0.75";"4";"0.2216739953";"0.4281040132"
"367";"206";"2054";"2007-07-25";"10:00:00";"42";"-1.25";"4";"0.1541700065";"0.3112779856"
"368";"206";"2054";"2007-07-25";"10:00:00";"42";"-1.75";"4";"0.3321700096";"0.4797570109"
"369";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-0.25";"2";"0.483453989";"0.8835759759"
"370";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-0.75";"2";"1.0894099474";"1.3374500275"
"371";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-1.25";"2";"1.9633899927";"1.885710001"
"372";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-1.75";"2";"2.7459599972";"2.4614698887"
"373";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-2.25";"2";"2.8618099689";"2.9012899399"
"374";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-2.75";"2";"6.1663098335";"6.1473197937"
"375";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-3.25";"2";"7.1912097931";"5.6019601822"
"376";"206";"2067";"2007-07-25";"08:55:00";"48.5";"-3.75";"2";"8.7092199326";"8.2953500748"
"377";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-0.25";"2";"0.5252500176";"0.7688670158"
"378";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-0.75";"2";"0.9567430019";"1.0346599817"
"379";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-1.25";"2";"1.6266399622";"1.2034900188"
"380";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-1.75";"2";"2.525769949";"2.4816999435"
"381";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-2.25";"2";"2.6693799496";"2.5873000622"
"382";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-2.75";"2";"5.7034401894";"5.379240036"
"383";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-3.25";"2";"6.5383200645";"3.9517199993"
"384";"206";"2068";"2007-07-25";"09:15:00";"50.5";"-3.75";"2";"6.6404900551";"4.3528800011"
"385";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-0.25";\N;"0.415587008";"0.9489579797"
"386";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-0.75";\N;"0.6547420025";"1.2291699648"
"387";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-1.25";\N;"0.9618570209";"1.4465099573"
"388";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-1.75";\N;"1.4242800474";"1.5297600031"
"389";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-2.25";\N;"1.7489299774";"1.5654000044"
"390";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-2.75";\N;"2.9366700649";"2.1397900581"
"391";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-3.25";\N;"2.2035300732";"2.2585299015"
"392";"206";"2066";"2007-07-25";"09:44:00";"31.100000381";"-3.75";\N;"2.3774299622";"2.0743999481"
"393";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-0.25";"3";"0.0909864008";"0.7089409828"
"394";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-0.75";"3";"0.1495379955";"0.8534950018"
"395";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-1.25";"3";"0.2361969948";"0.8236969709"
"396";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-1.75";"3";"0.3395810127";"0.9488880038"
"397";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-2.25";"3";"0.3830409944";"1.0835399628"
"398";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-2.75";"3";"0.4546299875";"1.0525000095"
"399";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-3.25";"3";"0.6553800106";"1.0766099691"
"400";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-3.75";"3";"0.6916499734";"1.3477300406"
"401";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-0.25";"4";"0.157201007";"0.9221299887"
"402";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-0.75";"4";"0.2832370102";"0.8233399987"
"403";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-1.25";"4";"0.3944120109";"0.9253240228"
"404";"206";"2055";"2007-07-24";"11:15:00";"26.5";"-1.75";"4";"0.5110870004";"0.9788709879"
"405";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-0.25";"2";"0.8080340028";"1.2838699818"
"406";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-0.75";"2";"1.4198399782";"2.0116999149"
"407";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-1.25";"2";"2.3911800385";"2.6230299473"
"408";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-1.75";"2";"3.6712501049";"2.863339901"
"409";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-2.25";"2";"7.7250599861";"6.9186301231"
"410";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-2.75";"2";"9.2072601318";"7.8115100861"
"411";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-3.25";"2";"9.5683698654";"8.6692495346"
"412";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-3.75";"2";"11.107199669";"14.065699577"
"413";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-0.25";"3";"0.6059079766";"1.3515900373"
"414";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-0.75";"3";"1.3380199671";"1.9477499723"
"415";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-1.25";"3";"2.1917300224";"2.7456800938"
"416";"206";"2056";"2007-07-24";"10:50:00";"46.5";"-1.75";"3";"3.1723899841";"3.3057498932"
"417";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-0.25";"2";"0.6078100204";"1.2884500027"
"418";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-0.75";"2";"1.3709199429";"1.5463900566"
"419";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-1.25";"2";"2.0036699772";"2.3982200623"
"420";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-1.75";"2";"3.6449201107";"3.8179500103"
"421";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-2.25";"2";"6.7094202042";"6.6474399567"
"422";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-2.75";"2";"8.3078098297";"8.065369606"
"423";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-3.25";"2";"8.1641902924";"7.8100299835"
"424";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-3.75";"2";"8.8992004395";"7.997399807"
"425";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-0.25";"4";"0.3560740054";"1.3455300331"
"426";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-0.75";"4";"0.8339139819";"1.8248300552"
"427";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-1.25";"4";"1.3992300034";"2.4136300087"
"428";"206";"2057";"2007-07-24";"10:22:00";"41.5";"-1.75";"4";"2.2198998928";"3.4753100872"
"429";"206";"2058";"2007-07-24";"10:04:00";"35";"-0.25";"2";"0.104245998";"0.6840739846"
"430";"206";"2058";"2007-07-24";"10:04:00";"35";"-0.75";"2";"0.2995980084";"0.9941269755"
"431";"206";"2058";"2007-07-24";"10:04:00";"35";"-1.25";"2";"0.5526340008";"1.1793500185"
"432";"206";"2058";"2007-07-24";"10:04:00";"35";"-1.75";"2";"0.8751999736";"1.4753700495"
"433";"206";"2058";"2007-07-24";"10:04:00";"35";"-2.25";"2";"0.9422060251";"1.3889299631"
"434";"206";"2058";"2007-07-24";"10:04:00";"35";"-2.75";"2";"1.1651200056";"1.6527600288"
"435";"206";"2058";"2007-07-24";"10:04:00";"35";"-3.25";"2";"0.7271950245";"0.9429649711"
"436";"206";"2058";"2007-07-24";"10:04:00";"35";"-3.75";"2";"0.6783279777";"0.9627270103"
"437";"206";"2058";"2007-07-24";"10:04:00";"35";"-0.25";"3";"0.5210530162";"0.8457700014"
"438";"206";"2058";"2007-07-24";"10:04:00";"35";"-0.75";"3";"0.4174030125";"0.3998410106"
"439";"206";"2058";"2007-07-24";"10:04:00";"35";"-1.25";"3";"0.3723759949";"0.4785600007"
"440";"206";"2058";"2007-07-24";"10:04:00";"35";"-1.75";"3";"0.5152000189";"0.7824220061"
"441";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-0.5";"3";"0.0108455";"1.1191200018"
"442";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-1.5";"3";"0.0158821009";"1.6032099724"
"443";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-2.5";"3";"0.0230452996";"1.5624599457"
"444";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-3.5";"3";"0.0367769003";"2.2071399689"
"445";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-0.5";"2";"0.0050041";"0.6739240289"
"446";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-1.5";"2";"0.0085869301";"0.5739930272"
"447";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-2.5";"2";"0.0140386997";"0.466850996"
"448";"206";"2059";"2007-07-24";"09:35:00";"2.0999999046";"-3.5";"2";"0.0366439";"0.8571180105"
"449";"206";"2060";"2007-07-25";"11:30:00";"30";"-0.25";"3";"0.357829988";"0.926402986"
"450";"206";"2060";"2007-07-25";"11:30:00";"30";"-0.75";"3";"0.5255380273";"0.9516839981"
"451";"206";"2060";"2007-07-25";"11:30:00";"30";"-1.25";"3";"0.918520987";"1.0451999903"
"452";"206";"2060";"2007-07-25";"11:30:00";"30";"-1.75";"3";"1.2085599899";"1.3011800051"
"453";"206";"2060";"2007-07-25";"11:30:00";"30";"-2.25";"3";"1.5119600296";"1.1203299761"
"454";"206";"2060";"2007-07-25";"11:30:00";"30";"-2.75";"3";"2.1999299526";"1.587569952"
"455";"206";"2060";"2007-07-25";"11:30:00";"30";"-3.25";"3";"3.3396201134";"2.7166500092"
"456";"206";"2060";"2007-07-25";"11:30:00";"30";"-3.75";"3";"4.8704600334";"3.7076299191"
"457";"206";"2060";"2007-07-25";"11:30:00";"30";"-0.25";"4";"0.455121994";"0.9336689711"
"458";"206";"2060";"2007-07-25";"11:30:00";"30";"-0.75";"4";"0.8486949801";"0.9393129945"
"459";"206";"2060";"2007-07-25";"11:30:00";"30";"-1.25";"4";"1.1378099918";"1.4641599655"
"460";"206";"2060";"2007-07-25";"11:30:00";"30";"-1.75";"4";"1.4122899771";"1.7578500509"
"461";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-0.25";"2";"0.1610160023";"1.2945300341"
"462";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-0.75";"2";"0.2445500046";"1.4586000443"
"463";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-1.25";"2";"0.4543350041";"2.147550106"
"464";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-1.75";"2";"0.8111739755";"3.5743899345"
"465";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-2.25";"2";"1.1251699924";"2.3345899582"
"466";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-2.75";"2";"1.3060799837";"4.0658898354"
"467";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-3.25";"2";"1.9648499489";"4.9497599602"
"468";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-3.75";"2";"3.3577799797";"9.1986198425"
"469";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-0.25";"3";"0.3028529882";"0.9845219851"
"470";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-0.75";"3";"0.5109829903";"2.2727200985"
"471";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-1.25";"3";"0.6979420185";"1.6440600157"
"472";"206";"2061";"2007-07-25";"11:00:00";"2.2000000477";"-1.75";"3";"0.6242759824";"2.0230400562"
"473";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-0.25";"2";"0.1384570003";"0.9700340033"
"474";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-0.75";"2";"0.2460220009";"1.4038200378"
"475";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-1.25";"2";"0.3850190043";"1.7842099667"
"476";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-1.75";"2";"0.6274200082";"2.4198100567"
"477";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-2.25";"2";"0";"0"
"478";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-2.75";"2";"1.1784199476";"2.2526800632"
"479";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-3.25";"2";"0.911642015";"2.0739700794"
"480";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-3.75";"2";"0.9816480279";"2.0100700855"
"481";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-0.25";"4";"0.0551172011";"0.6488839984"
"482";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-0.75";"4";"0.1225960031";"0.9634360075"
"483";"206";"2062";"2007-07-26";"12:52:00";"5.5";"-1.25";"4";"0.1579370052";"1.0734900236"
